I_DATA_SET1,SOURCE_RES,SOURCE_PSCHEMA,SOURCE_LSCHEMA,SOURCE_TABLE1,SOURCE_TABLE2,SOURCE_TAB,TARGET_PSCHEMA,TARGET_LSCHEMA,TARGET_TABLE1,TARGET_TABLE2,TARGET_TAB,TARGET_RES,I_DATA_SET2
1932001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,CDR_DT_DIM,EDW_SOR.EDW_DMT.CDR_DT_DIM,EDW_DMT.CDR_DT_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_BSH_FCT_PST_DAYS,EDW_SOR.EDW_STG.T_DMT_BSH_FCT_PST_DAYS,EDW_SOR_STG.T_DMT_BSH_FCT_PST_DAYS,DWH,1932001
254625001,DWH,TCB_CAR_SRC_DBLINK.TCB_CAR_STG,CAR_SRC_DBLINK,TBL_CAR_C_SPF_PRVN,TCB_CAR_SRC_DBLINK.TCB_CAR_STG.TBL_CAR_C_SPF_PRVN,CAR_SRC_DBLINK.TBL_CAR_C_SPF_PRVN,TCB_CAR_TRG.TCB_CAR_STG,CAR_EDW_CAR_STG,T_CAR_ETL_SPF_PRVN,TCB_CAR_TRG.TCB_CAR_STG.T_CAR_ETL_SPF_PRVN,CAR_EDW_CAR_STG.T_CAR_ETL_SPF_PRVN,DWH,254625001
255419001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,EDW_SOR.EDW_STG,EDW_SOR_STG,TMP_PCA_MAPP_PD,EDW_SOR.EDW_STG.TMP_PCA_MAPP_PD,EDW_SOR_STG.TMP_PCA_MAPP_PD,DWH,255419001
252992001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,BAL_RNGE,EDW_SOR.EDW_SOR.BAL_RNGE,EDW_SOR.BAL_RNGE,EDW_SOR.EDW_STG,EDW_SOR_STG,T$_AR_BHVR_ANL_FCT_LMT1,EDW_SOR.EDW_STG.T$_AR_BHVR_ANL_FCT_LMT1,EDW_SOR_STG.T$_AR_BHVR_ANL_FCT_LMT1,DWH,252992001
257308001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,KDR_ACCT_SMY,EDW_SOR.EDW_SOR.KDR_ACCT_SMY,EDW_SOR.KDR_ACCT_SMY,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_KDR_PL_FCT,EDW_SOR.EDW_STG.T_DMT_KDR_PL_FCT,EDW_SOR_STG.T_DMT_KDR_PL_FCT,DWH,257308001
255711001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,LOB_DIM,EDW_SOR.EDW_DMT.LOB_DIM,EDW_DMT.LOB_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,Z_T_TD_AR_MO_2,EDW_SOR.EDW_STG.Z_T_TD_AR_MO_2,EDW_SOR_STG.Z_T_TD_AR_MO_2,DWH,255711001
257110001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,SRO_DIM,EDW_SOR.EDW_DMT.SRO_DIM,EDW_DMT.SRO_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TBL_CASA_T24,EDW_SOR.EDW_STG.T_TBL_CASA_T24,EDW_SOR_STG.T_TBL_CASA_T24,DWH,257110001
256200001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_USERS,EDW_SOR.DWH.KDR_USERS,EDW_DWH.KDR_USERS,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_DEALS_STATUS,EDW_SOR.EDW_STG.T_KDR_DEALS_STATUS,EDW_SOR_STG.T_KDR_DEALS_STATUS,DWH,256200001
255893001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_MD,EDW_SOR.EDW_STG.T_MD,EDW_SOR_STG.T_MD,EDW_SOR.EDW_SOR,EDW_SOR,AR,EDW_SOR.EDW_SOR.AR,EDW_SOR.AR,DWH,255893001
255907001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,T_ACCOUNT,EDW_SOR.DWH_STAGING.T_ACCOUNT,EDW_DWH_STG.T_ACCOUNT,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LMT,EDW_SOR.EDW_STG.T_LMT,EDW_SOR_STG.T_LMT,DWH,255907001
253167001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CMS_CARD,EDW_SOR.EDW_STG.T_CMS_CARD,EDW_SOR_STG.T_CMS_CARD,EDW_SOR.EDW_SOR,EDW_SOR,ACS_FCY_AR,EDW_SOR.EDW_SOR.ACS_FCY_AR,EDW_SOR.ACS_FCY_AR,DWH,253167001
251509001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_FOLDERS,EDW_SOR.DWH.KDR_FOLDERS,EDW_DWH.KDR_FOLDERS,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_TRANS_FUTURES,EDW_SOR.EDW_STG.T_KDR_TRANS_FUTURES,EDW_SOR_STG.T_KDR_TRANS_FUTURES,DWH,251509001
256668001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_REPODEALS,EDW_SOR.EDW_STG.T_KDR_REPODEALS,EDW_SOR_STG.T_KDR_REPODEALS,EDW_SOR.EDW_SOR,EDW_SOR,FNC_MKT_TXN,EDW_SOR.EDW_SOR.FNC_MKT_TXN,EDW_SOR.FNC_MKT_TXN,DWH,256668001
418001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_CST_ELC_ADR,EDW_SOR.EDW_STG.T_DMT_CST_ELC_ADR,EDW_SOR_STG.T_DMT_CST_ELC_ADR,EDW_SOR.EDW_DMT,EDW_DMT,CNL_DIM,EDW_SOR.EDW_DMT.CNL_DIM,EDW_DMT.CNL_DIM,DWH,418001
3041007,ODS,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_AC_ACCOUNT_LINK,DWH_STG.DWH_STAGING.T_AC_ACCOUNT_LINK,DWH_STAGING_LOGICAL.T_AC_ACCOUNT_LINK,DWH.DWH,DWH_LOGICAL,AC_ACCOUNT_LINK,DWH.DWH.AC_ACCOUNT_LINK,DWH_LOGICAL.AC_ACCOUNT_LINK,ODS,3041007
3627007,ODS,DWH_LINK.DWH,TCB_CMS_LOGICAL,DIC_CARDSTATUS,DWH_LINK.DWH.DIC_CARDSTATUS,TCB_CMS_LOGICAL.DIC_CARDSTATUS,DWH.DWH,TCB_CMS,CMS_DIC_CARDSTATUS5,DWH.DWH.CMS_DIC_CARDSTATUS5,TCB_CMS.CMS_DIC_CARDSTATUS5,ODS,3627007
4313007,ODS,CITAD_GW2.CITADGW,CITAD_GTW,TBLTRANSACTIONMSG_GTW,CITAD_GW2.CITADGW.TBLTRANSACTIONMSG_GTW,CITAD_GTW.TBLTRANSACTIONMSG_GTW,DWH.DWH,DWH_DWH,CITAD_TBLTRANSMSG_GTW,DWH.DWH.CITAD_TBLTRANSMSG_GTW,DWH_DWH.CITAD_TBLTRANSMSG_GTW,ODS,4313007
1666007,ODS,CRIB.crib.dbo,CRIB,tblA_Customer,CRIB.crib.dbo.tblA_Customer,CRIB.tblA_Customer,DWH_VAS.TCB_DWH_VAS,VAS_TBL,R_TBL_CIC_BCTC,DWH_VAS.TCB_DWH_VAS.R_TBL_CIC_BCTC,VAS_TBL.R_TBL_CIC_BCTC,ODS,1666007
6644007,ODS,LOS.transact_dev.dbo,LOS,Ad_DocVer,LOS.transact_dev.dbo.Ad_DocVer,LOS.Ad_DocVer,DWH.DWH,DWH_DWH,LOS_AD_DOCVER,DWH.DWH.LOS_AD_DOCVER,DWH_DWH.LOS_AD_DOCVER,ODS,6644007
254526007,ODS,BANCA.BANCA,BANCA,BC_AD_REGISTER_TRANS,BANCA.BANCA.BC_AD_REGISTER_TRANS,BANCA.BC_AD_REGISTER_TRANS,FILE_CSV_MLV./dbfs_direct/CSV_FILES/banca/tcb_mnl,TCB_MVL_OUT,TRG_TCB_MVL_REGISTER,FILE_CSV_MLV./dbfs_direct/CSV_FILES/banca/tcb_mnl.TRG_TCB_MVL_REGISTER,TCB_MVL_OUT.TRG_TCB_MVL_REGISTER,ODS,254526007
255840007,ODS,GSM.GSMWeb.dbo,GSM,app_Recurrence_Series,GSM.GSMWeb.dbo.app_Recurrence_Series,GSM.app_Recurrence_Series,DWH.DWH,DWH_LOGICAL,GSM_APP_RECURRENCE_SERIES,DWH.DWH.GSM_APP_RECURRENCE_SERIES,DWH_LOGICAL.GSM_APP_RECURRENCE_SERIES,ODS,255840007
256586007,ODS,SUPPORT_CENTRER1.supportcenter.dbo,SupportCentrer1,AaaOrgPostalAddr,SUPPORT_CENTRER1.supportcenter.dbo.AaaOrgPostalAddr,SupportCentrer1.AaaOrgPostalAddr,DWH.DWH,DWH_LOGICAL,SC_AAAORGPOSTALADDR,DWH.DWH.SC_AAAORGPOSTALADDR,DWH_LOGICAL.SC_AAAORGPOSTALADDR,ODS,256586007
253502001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_AU_INFO,EDW_SOR.EDW_STG.T_AR_AU_INFO,EDW_SOR_STG.T_AR_AU_INFO,EDW_SOR.EDW_SOR,EDW_SOR,AU_SMY,EDW_SOR.EDW_SOR.AU_SMY,EDW_SOR.AU_SMY,DWH,253502001
252446001,DWH,EDW_SOR.DWH,EDW_DWH,LOS_SUP_COLLATERAL,EDW_SOR.DWH.LOS_SUP_COLLATERAL,EDW_DWH.LOS_SUP_COLLATERAL,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_RI,EDW_SOR.EDW_SOR.AR_X_RI,EDW_SOR.AR_X_RI,DWH,252446001
251064001,DWH,EDW_SOR.EDW_SOR,TT31_SRC_SOR,RI,EDW_SOR.EDW_SOR.RI,TT31_SRC_SOR.RI,DWH.TCB_DWH_VAS,TT31_STG,R_TT31_MD_COLL_INFO,DWH.TCB_DWH_VAS.R_TT31_MD_COLL_INFO,TT31_STG.R_TT31_MD_COLL_INFO,DWH,251064001
1098001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,CMPN,EDW_SOR.EDW_SOR.CMPN,EDW_SOR.CMPN,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_CST_CMPN_ANL_FCT,EDW_SOR.EDW_STG.T_DMT_CST_CMPN_ANL_FCT,EDW_SOR_STG.T_DMT_CST_CMPN_ANL_FCT,DWH,1098001
251446001,DWH,EDW_SOR.EDW_SOR,TT31_SRC_SOR,AR,EDW_SOR.EDW_SOR.AR,TT31_SRC_SOR.AR,DWH.TCB_DWH_VAS,TT31_STG,R_TT35_MD_CARD_INFO,DWH.TCB_DWH_VAS.R_TT35_MD_CARD_INFO,TT31_STG.R_TT35_MD_CARD_INFO,DWH,251446001
3958001,DWH,EDW_SOR.DWH_STAGING,TT31_SRC_DWH_STAGING,TMP_TT31_MD_CARD_INFO,EDW_SOR.DWH_STAGING.TMP_TT31_MD_CARD_INFO,TT31_SRC_DWH_STAGING.TMP_TT31_MD_CARD_INFO,DWH.TCB_DWH_VAS,TT31_STG,R_TT31_MD_CARD_INFO,DWH.TCB_DWH_VAS.R_TT31_MD_CARD_INFO,TT31_STG.R_TT31_MD_CARD_INFO,DWH,3958001
3851001,DWH,EDW_SOR.DWH,TT31_SRC_DWH,TELLER,EDW_SOR.DWH.TELLER,TT31_SRC_DWH.TELLER,DWH.TCB_DWH_VAS,TT31_STG,TMP_TT31_TELLER,DWH.TCB_DWH_VAS.TMP_TT31_TELLER,TT31_STG.TMP_TT31_TELLER,DWH,3851001
253260001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_REPOSCHEDULE,EDW_SOR.DWH.KDR_REPOSCHEDULE,EDW_DWH.KDR_REPOSCHEDULE,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_DEALS_SCHEDULES,EDW_SOR.EDW_STG.T_KDR_DEALS_SCHEDULES,EDW_SOR_STG.T_KDR_DEALS_SCHEDULES,DWH,253260001
253954001,DWH,,ICT_DMT,TBL_PIPE_BRANCH_DIM,.TBL_PIPE_BRANCH_DIM,ICT_DMT.TBL_PIPE_BRANCH_DIM,,ICT_STG,T_ICT_SALE_INFO,.T_ICT_SALE_INFO,ICT_STG.T_ICT_SALE_INFO,DWH,253954001
251865001,DWH,,PIPELINE_EDW_STG,T_PIPE_GSM_SUBLEAD,.T_PIPE_GSM_SUBLEAD,PIPELINE_EDW_STG.T_PIPE_GSM_SUBLEAD,,PIPELINE_EDW_DMT,GSM_SUBLEAD_DIM,.GSM_SUBLEAD_DIM,PIPELINE_EDW_DMT.GSM_SUBLEAD_DIM,DWH,251865001
439001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,EDW_SOR.EDW_DMT,EDW_DMT,CARD_LC_ST_DIM,EDW_SOR.EDW_DMT.CARD_LC_ST_DIM,EDW_DMT.CARD_LC_ST_DIM,DWH,439001
251538001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AU_SMY,EDW_SOR.EDW_SOR.AU_SMY,EDW_SOR.AU_SMY,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AU_SMY_KDR,EDW_SOR.EDW_STG.T_AU_SMY_KDR,EDW_SOR_STG.T_AU_SMY_KDR,DWH,251538001
254818001,DWH,TCB_CAR_SRC_DBLINK.TCB_CAR_STG,CAR_SRC_DBLINK,TBL_CAR_P_SCR_TOP_LST,TCB_CAR_SRC_DBLINK.TCB_CAR_STG.TBL_CAR_P_SCR_TOP_LST,CAR_SRC_DBLINK.TBL_CAR_P_SCR_TOP_LST,TCB_CAR_TRG.TCB_CAR_STG,CAR_EDW_CAR_STG,P_TBL_CAR_MP_SCR_TOP_LST,TCB_CAR_TRG.TCB_CAR_STG.P_TBL_CAR_MP_SCR_TOP_LST,CAR_EDW_CAR_STG.P_TBL_CAR_MP_SCR_TOP_LST,DWH,254818001
252408001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AR,EDW_SOR.EDW_SOR.AR,EDW_SOR.AR,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_AR_CLS_AMT_MA,EDW_SOR.EDW_STG.T_DMT_AR_CLS_AMT_MA,EDW_SOR_STG.T_DMT_AR_CLS_AMT_MA,DWH,252408001
256451001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_BODEALFOKEY,EDW_SOR.DWH.KDR_BODEALFOKEY,EDW_DWH.KDR_BODEALFOKEY,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TRD_CMPT,EDW_SOR.EDW_STG.T_TRD_CMPT,EDW_SOR_STG.T_TRD_CMPT,DWH,256451001
257110001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,AR_DIM,EDW_SOR.EDW_DMT.AR_DIM,EDW_DMT.AR_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TBL_CASA_T24,EDW_SOR.EDW_STG.T_TBL_CASA_T24,EDW_SOR_STG.T_TBL_CASA_T24,DWH,257110001
255711001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,AR_DIM,EDW_SOR.EDW_DMT.AR_DIM,EDW_DMT.AR_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,Z_T_TD_AR_MO_2,EDW_SOR.EDW_STG.Z_T_TD_AR_MO_2,EDW_SOR_STG.Z_T_TD_AR_MO_2,DWH,255711001
257213001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,T_ACCOUNT,EDW_SOR.DWH_STAGING.T_ACCOUNT,EDW_DWH_STG.T_ACCOUNT,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LD_PD,EDW_SOR.EDW_STG.T_LD_PD,EDW_SOR_STG.T_LD_PD,DWH,257213001
255942001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_AZ_ACCOUNT,EDW_SOR.DWH_STAGING.I$_AZ_ACCOUNT,EDW_DWH_STG.I$_AZ_ACCOUNT,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_RATE,EDW_SOR.EDW_SOR.AR_X_RATE,EDW_SOR.AR_X_RATE,DWH,255942001
256615001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_REPODEALS,EDW_SOR.DWH.KDR_REPODEALS,EDW_DWH.KDR_REPODEALS,EDW_SOR.EDW_STG,EDW_SOR_STG,T_FMI_X_RATE,EDW_SOR.EDW_STG.T_FMI_X_RATE,EDW_SOR_STG.T_FMI_X_RATE,DWH,256615001
256093001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_RATE_RSLT,EDW_SOR.EDW_STG.T_AR_RATE_RSLT,EDW_SOR_STG.T_AR_RATE_RSLT,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_RATE,EDW_SOR.EDW_SOR.AR_X_RATE,EDW_SOR.AR_X_RATE,DWH,256093001
257213001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,T_LMM_ACCOUNT_BALANCES,EDW_SOR.DWH_STAGING.T_LMM_ACCOUNT_BALANCES,EDW_DWH_STG.T_LMM_ACCOUNT_BALANCES,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LD_PD,EDW_SOR.EDW_STG.T_LD_PD,EDW_SOR_STG.T_LD_PD,DWH,257213001
254087001,DWH,EDW_SOR.DWH,EDW_DWH,CURRENCY,EDW_SOR.DWH.CURRENCY,EDW_DWH.CURRENCY,EDW_SOR.EDW_SOR,EDW_SOR,AR_AVY_SHD_ITM,EDW_SOR.EDW_SOR.AR_AVY_SHD_ITM,EDW_SOR.AR_AVY_SHD_ITM,DWH,254087001
1287002,ODS,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_LC_TYPES,DWH_STG.DWH_STAGING.T_LC_TYPES,DWH_STAGING_LOGICAL.T_LC_TYPES,DWH.DWH,DWH_LOGICAL,LC_TYPES,DWH.DWH.LC_TYPES,DWH_LOGICAL.LC_TYPES,ODS,1287002
3436007,ODS,DWH_LINK.DWH,TCB_CMS_LOGICAL,DWH_CARD,DWH_LINK.DWH.DWH_CARD,TCB_CMS_LOGICAL.DWH_CARD,DWH.DWH,TCB_CMS,CMS_CARD,DWH.DWH.CMS_CARD,TCB_CMS.CMS_CARD,ODS,3436007
7775007,ODS,CRIB.crib.dbo,CRIB,tblA_Customer,CRIB.crib.dbo.tblA_Customer,CRIB.tblA_Customer,DWH.DWH,DWH_LOGICAL,CRIB_TBLA_CUSTOMER,DWH.DWH.CRIB_TBLA_CUSTOMER,DWH_LOGICAL.CRIB_TBLA_CUSTOMER,ODS,7775007
3820007,ODS,CLIMS.TBCMS,CLIMS,CMS_SEC_COMPANY,CLIMS.TBCMS.CMS_SEC_COMPANY,CLIMS.CMS_SEC_COMPANY,DWH.DWH,DWH_DWH,CLIMS_CMS_SEC_COMPANY,DWH.DWH.CLIMS_CMS_SEC_COMPANY,DWH_DWH.CLIMS_CMS_SEC_COMPANY,ODS,3820007
3382007,ODS,DWH.DWH,DWH_LOGICAL,V_T24TRANSACTION_CODE,DWH.DWH.V_T24TRANSACTION_CODE,DWH_LOGICAL.V_T24TRANSACTION_CODE,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_TRANSACTION_CODE,DWH_STG.DWH_STAGING.T_TRANSACTION_CODE,DWH_STAGING_LOGICAL.T_TRANSACTION_CODE,ODS,3382007
1128002,ODS,DWH.DWH,DWH_LOGICAL,V_T24RATE493_TCB,DWH.DWH.V_T24RATE493_TCB,DWH_LOGICAL.V_T24RATE493_TCB,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_RATE493_TCB,DWH_STG.DWH_STAGING.T_RATE493_TCB,DWH_STAGING_LOGICAL.T_RATE493_TCB,ODS,1128002
997002,ODS,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_COLLATERAL_TYPE,DWH_STG.DWH_STAGING.T_COLLATERAL_TYPE,DWH_STAGING_LOGICAL.T_COLLATERAL_TYPE,DWH.DWH,DWH_LOGICAL,COLLATERAL_TYPE,DWH.DWH.COLLATERAL_TYPE,DWH_LOGICAL.COLLATERAL_TYPE,ODS,997002
1687007,ODS,DWH_VAS.TCB_DWH_VAS,VAS_TBL,R_TBL_EWS_CUST_DATA,DWH_VAS.TCB_DWH_VAS.R_TBL_EWS_CUST_DATA,VAS_TBL.R_TBL_EWS_CUST_DATA,KTSV.ktsvdb.dbo,KTSV,tbl_dw_cust_data,KTSV.ktsvdb.dbo.tbl_dw_cust_data,KTSV.tbl_dw_cust_data,ODS,1687007
4328007,ODS,DWH.DWH,DWH_LOGICAL,V_T24CT_CERTIFICATE_TCB,DWH.DWH.V_T24CT_CERTIFICATE_TCB,DWH_LOGICAL.V_T24CT_CERTIFICATE_TCB,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_CT_CERTIFICATE_TCB,DWH_STG.DWH_STAGING.T_CT_CERTIFICATE_TCB,DWH_STAGING_LOGICAL.T_CT_CERTIFICATE_TCB,ODS,4328007
2162007,ODS,KONDOR.kplus.dbo,KONDOR_KPLUS,TypeOfInstr,KONDOR.kplus.dbo.TypeOfInstr,KONDOR_KPLUS.TypeOfInstr,DWH.DWH,DWH_DWH,KDR_TYPEOFINSTR,DWH.DWH.KDR_TYPEOFINSTR,DWH_DWH.KDR_TYPEOFINSTR,ODS,2162007
254207007,ODS,DWH_LINK.DWH,TCB_CMS_LOGICAL,CMS_COLLECTIONCENTRALBANK,DWH_LINK.DWH.CMS_COLLECTIONCENTRALBANK,TCB_CMS_LOGICAL.CMS_COLLECTIONCENTRALBANK,DWH.DWH,TCB_CMS,T_CMS_COLLECTION_CB,DWH.DWH.T_CMS_COLLECTION_CB,TCB_CMS.T_CMS_COLLECTION_CB,ODS,254207007
256247007,ODS,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_STMT_ENTRY_CLOUD,DWH_STG.DWH_STAGING.T_STMT_ENTRY_CLOUD,DWH_STAGING_LOGICAL.T_STMT_ENTRY_CLOUD,DWH.DWH,DWH_LOGICAL,STMT_ENTRY_CLOUD,DWH.DWH.STMT_ENTRY_CLOUD,DWH_LOGICAL.STMT_ENTRY_CLOUD,ODS,256247007
256651007,ODS,JIRA.Jiradb_dc.dbo,JIRA,AO_013613_HD_SCHEME_DAY,JIRA.Jiradb_dc.dbo.AO_013613_HD_SCHEME_DAY,JIRA.AO_013613_HD_SCHEME_DAY,DWH.DWH,DWH_LOGICAL,JR_AO_013613_HD_SCH_DAY,DWH.DWH.JR_AO_013613_HD_SCH_DAY,DWH_LOGICAL.JR_AO_013613_HD_SCH_DAY,ODS,256651007
3529002,OGG,T24_REP.T24REP,T24_REP,OGG_CUSTOMER_ODS,T24_REP.T24REP.OGG_CUSTOMER_ODS,T24_REP.OGG_CUSTOMER_ODS,iGTS_SIT.TBSTG,iGTS_SIT,DEPOSIT_TXN_DETAIL_STG,iGTS_SIT.TBSTG.DEPOSIT_TXN_DETAIL_STG,iGTS_SIT.DEPOSIT_TXN_DETAIL_STG,OGG,3529002
252208001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CHANGE_STK_TCB,EDW_SOR.EDW_STG.T_CHANGE_STK_TCB,EDW_SOR_STG.T_CHANGE_STK_TCB,EDW_SOR.EDW_SOR,EDW_SOR,IP_X_IP_REL,EDW_SOR.EDW_SOR.IP_X_IP_REL,EDW_SOR.IP_X_IP_REL,DWH,252208001
251985001,DWH,EDW_SOR.DWH,EDW_DWH,T24M_0106_MV1,EDW_SOR.DWH.T24M_0106_MV1,EDW_DWH.T24M_0106_MV1,EDW_SOR.EDW_SOR,EDW_SOR,AR_AVY_SHD_ITM,EDW_SOR.EDW_SOR.AR_AVY_SHD_ITM,EDW_SOR.AR_AVY_SHD_ITM,DWH,251985001
252531001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_TVR_SMY_CLS,EDW_SOR.EDW_STG.T_AR_TVR_SMY_CLS,EDW_SOR_STG.T_AR_TVR_SMY_CLS,EDW_SOR.EDW_SOR,EDW_SOR,AR_TVR_SMY,EDW_SOR.EDW_SOR.AR_TVR_SMY,EDW_SOR.AR_TVR_SMY,DWH,252531001
3890001,DWH,DWH.TCB_DWH_VAS,TT31_STG,R_TT31_MD_ACC_BAL_SHEET,DWH.TCB_DWH_VAS.R_TT31_MD_ACC_BAL_SHEET,TT31_STG.R_TT31_MD_ACC_BAL_SHEET,,TT31_TRG,TCB_MD_ACC_BAL_SHEET,.TCB_MD_ACC_BAL_SHEET,TT31_TRG.TCB_MD_ACC_BAL_SHEET,DWH,3890001
252325001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_LOAICP,EDW_SOR.DWH_STAGING.I$_LOAICP,EDW_DWH_STG.I$_LOAICP,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,DWH,252325001
253153001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_DEALS_SCHEDULES,EDW_SOR.EDW_STG.T_KDR_DEALS_SCHEDULES,EDW_SOR_STG.T_KDR_DEALS_SCHEDULES,EDW_SOR.EDW_SOR,EDW_SOR,AR_AVY_SHD_ITM,EDW_SOR.EDW_SOR.AR_AVY_SHD_ITM,EDW_SOR.AR_AVY_SHD_ITM,DWH,253153001
80001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CLT,EDW_SOR.EDW_STG.T_CLT,EDW_SOR_STG.T_CLT,EDW_SOR.EDW_SOR,EDW_SOR,RI,EDW_SOR.EDW_SOR.RI,EDW_SOR.RI,DWH,80001
252625001,DWH,EDW_SOR.DWH,EDW_DWH,CMS_CONTRACT,EDW_SOR.DWH.CMS_CONTRACT,EDW_DWH.CMS_CONTRACT,EDW_SOR.EDW_SOR,EDW_SOR,AR,EDW_SOR.EDW_SOR.AR,EDW_SOR.AR,DWH,252625001
594001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,EDW_SOR.EDW_DMT,EDW_DMT,CGY_DIM,EDW_SOR.EDW_DMT.CGY_DIM,EDW_DMT.CGY_DIM,DWH,594001
251939001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AR,EDW_SOR.EDW_SOR.AR,EDW_SOR.AR,EDW_SOR.EDW_STG,EDW_SOR_STG,TMP_RPT_MGR_BL_AR_X,EDW_SOR.EDW_STG.TMP_RPT_MGR_BL_AR_X,EDW_SOR_STG.TMP_RPT_MGR_BL_AR_X,DWH,251939001
257010001,DWH,EDW_SOR.DWH,EDW_DWH,BF_DB_CUSTOMER_ECO,EDW_SOR.DWH.BF_DB_CUSTOMER_ECO,EDW_DWH.BF_DB_CUSTOMER_ECO,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CUS,EDW_SOR.EDW_STG.T_CUS,EDW_SOR_STG.T_CUS,DWH,257010001
255525001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_PD_DIM,EDW_SOR.EDW_DMT.PFS_PD_DIM,EDW_DMT.PFS_PD_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_FIN_IND_LD_AR_MO_2,EDW_SOR.EDW_STG.T_FIN_IND_LD_AR_MO_2,EDW_SOR_STG.T_FIN_IND_LD_AR_MO_2,DWH,255525001
947001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_CL,EDW_SOR.EDW_SOR.AR_X_CL,EDW_SOR.AR_X_CL,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_AU_INFO,EDW_SOR.EDW_STG.T_AR_AU_INFO,EDW_SOR_STG.T_AR_AU_INFO,DWH,947001
